filename,label,jaw_angle,cheek_hollowness,eyebrow_position,mouth_openness,eye_openness,eyelid_shape,mouth_width,left_eyebrow_position,right_eyebrow_position,eyebrow_asymmetry,head_pitch,head_yaw,head_roll
22.jpg,1,68.52990089633641,0.5605378633615932,0.17022734689471128,0.00870905849561659,0.04679334276907417,4.290820081138875,0.8764879534444138,0.1668945946520808,0.11463827294065412,1.4091401569730908,-99.10416029225244,-8.84195412082438,-8.099818723076785
23.jpg,1,68.42118805497135,0.5585688199598138,0.16662383763366184,0.009975337441486815,0.04982574853774484,3.9362321883146425,0.866600943451583,0.1643011311974059,0.11331540053110445,1.4070593330258094,-99.31854983105535,-8.913259460552064,-8.71843922837149
24.jpg,1,67.52577074699435,0.5597627610162141,0.1688117748110573,0.010634763579035474,0.05027929797627136,4.014383607880401,0.8534158912215878,0.17047982883976506,0.11447899551557178,1.4150757498859463,-99.44633808362491,-9.075378933092008,-8.563906604178396
25.jpg,1,64.6940709344484,0.5652196060593702,0.18482414911042902,0.011477878808975847,0.051586800346553816,3.861586974841443,0.7777191499625402,0.1851571521262162,0.11082713184749927,1.433236030155804,-93.31274428498872,-2.864991646662607,-2.487363033579268
26.jpg,1,64.78094815060412,0.5656905865377885,0.1825729666814725,0.011845805044285122,0.0511315794067152,3.894611241737209,0.7829676766269018,0.18263621534324334,0.10943079272124762,1.4148663399876538,-93.18268312290674,-2.7504476271814755,-2.5986497279722642
27.jpg,1,65.13436733708363,0.5612837816072724,0.18233969435784902,0.012587538446941545,0.046184363365872866,4.216339464806048,0.8035077151841717,0.18064106461591056,0.11041086675166321,1.432257612695413,-93.01465657888463,-2.45425284105774,-1.8457988179692304
28.jpg,1,65.34985559885766,0.5622593731880667,0.1858376080606651,0.009449246606037682,0.04555192767979921,4.2996340872165195,0.8163854628524814,0.18478751019327766,0.11081231656765439,1.435965741369112,-92.94110704479561,-2.490924168419266,-2.125865267120637
29.jpg,1,65.29445696190808,0.5660104838748796,0.1850820514290728,0.012937689425563469,0.04718446102534263,4.168150514680716,0.8089942897222503,0.18617208143394406,0.11099146982567203,1.4409329178543158,-92.94623104545623,-2.2205063177221045,-2.097132524292043
30.jpg,1,64.9311499302294,0.5653732958336087,0.18452627667903956,0.012132259212921936,0.04671139064969472,4.199398863290159,0.8025349341280016,0.1852216481006779,0.11107480630930613,1.4347012852578989,-92.87657373119906,-2.2982055288729426,-2.253703428835773
31.jpg,1,64.87237687684873,0.5628830036213083,0.1816223273142759,0.012878861289974055,0.04681536683518526,4.200363995346052,0.7794858629643905,0.18422654560933563,0.11117540976593812,1.4440373373844462,-93.17011030855028,-2.3666821783963434,-2.4331489083408377
32.jpg,1,65.02162977592495,0.5619604223369608,0.18227179068298582,0.012034946831971535,0.04903856981650524,4.023222266110573,0.7948351436318171,0.18341774907230418,0.11114283775302783,1.441312757573262,-93.08910882404244,-2.3856020613883753,-2.276833559213767
33.jpg,1,64.9329131036289,0.5641311992089422,0.1836501195456371,0.013745295320319597,0.047170750352555774,4.154571910628315,0.7824406917938722,0.18520251944376703,0.1108596643760207,1.4404530325286466,-93.05402177675106,-2.3346255282048536,-2.316961036353272
34.jpg,1,64.67640836278262,0.5645474080185986,0.18250846699957196,0.012551999002573604,0.04919690926321903,3.9760332203341604,0.7894957685961385,0.1831933821911917,0.11114951018138083,1.442287386630207,-93.11062452025523,-2.3003745071227697,-2.191990294942977
35.jpg,1,64.54912734886031,0.5658329179660808,0.18233388769790754,0.01199220689972607,0.04951765529512139,3.920164449039312,0.7904705092164911,0.18466855541870697,0.11094677914199115,1.4433347283069626,-93.17861447655737,-2.209536086443022,-2.227066306560757
36.jpg,1,64.11891049665485,0.5655797416475317,0.1835570254608183,0.015019357216919146,0.044411144654341136,4.438150312931744,0.7996362355361992,0.18874317676724464,0.11163573001334516,1.4474813235152368,-93.27374467256581,-2.227303178948102,-2.895023469464725
37.jpg,1,63.98442756145988,0.5635570092367775,0.17931160970538443,0.013329482934702949,0.04325688371312032,4.514662774245828,0.8070434102207593,0.1845912663934379,0.1107365449245364,1.4361571095458092,-93.0080504880486,-2.0682954509210085,-2.77408333417035
38.jpg,1,63.88701439924173,0.5626275627071686,0.18137175302146133,0.011633552401507511,0.04525791671531354,4.3092041779464445,0.8109200311802242,0.18480647004848266,0.11128233991761433,1.4374260100136347,-92.85866263917725,-1.8972550578030039,-2.0636930598427785
39.jpg,1,64.19375508144267,0.5633564338345864,0.18246975781859814,0.012208318863881245,0.047400149049807785,4.079287233752727,0.8085441048782596,0.18635314682075524,0.1101448610471857,1.4400373155485617,-92.79341570194002,-2.056406048132698,-2.0122975753862256
40.jpg,1,64.45291685213559,0.5658680785883617,0.17954922796233816,0.011503123030906861,0.049979772754345786,3.9444691211291474,0.8089661680788106,0.18321373594047743,0.11115067161831432,1.4379112855169751,-92.78584202424683,-2.125862419294595,-2.1215986918960534
41.jpg,1,64.86080673305504,0.5671779573476796,0.18500026857404284,0.011467607465380862,0.04760126083295915,4.202853870134465,0.8107761421859025,0.1875638417414083,0.11223639155794334,1.4426927458030046,-92.79750962789497,-2.1123334790365544,-1.910263118881305
42.jpg,1,64.89360310294256,0.5702554275974461,0.18539135529798312,0.012190340358511867,0.04759345288444424,4.162774913147173,0.8204589759600102,0.18743204788896403,0.11176948087662536,1.4387403055445693,-92.43576374117367,-1.6578012396654402,-1.4752287069248113
43.jpg,1,64.8165249813973,0.5701679122132974,0.18345196603088068,0.012757890635422705,0.04732590573847609,4.188375143666651,0.8197977865330268,0.18680556836582723,0.11206005154642946,1.4357735159869118,-92.34077498145187,-1.25978123908713,-1.542012472230416
44.jpg,1,65.11890931420128,0.5723993547025026,0.1836882130542868,0.017381477096512228,0.04075770284518876,4.924223740826924,0.8563142856122045,0.1907817105555093,0.1129770462873762,1.4428419436319209,-92.6231612679571,-1.1420064087021384,-2.0249055567230925
sample_13.png,1,59.936845945224725,0.5564210898748414,0.16247621217266858,0.008386221101652432,0.058716907451111786,3.5693768013815395,1.2383061835367342,0.1813038181123094,0.09587586062920775,1.400118799273856,-73.90889169735999,16.19454924692125,15.520318749223788
sample_14.png,1,60.577883912151734,0.63987822058783,0.13654712090723975,0.008873385348588477,0.07425292719869794,2.7624688256409526,1.1000014932589708,0.130433513588929,0.07086871986987282,1.2504875470104706,-83.69340105510037,2.349120842541247,2.113920237921245
sample_15.png,1,68.87379538467054,0.3837139877880038,0.22779998988340017,0.16607884749755755,0.0465574657188892,4.647105780443712,1.3519859422376594,0.2586951846162777,0.12889770875410994,1.5237029926634984,-91.22201207878727,-1.195424091352772,-1.8951650899090287
sample_4.png,1,65.0798880321518,0.5938450956468926,0.14080214880103362,0.015512419662337254,0.07251065618002335,3.095619429660126,1.0064955101570494,0.14692617123735335,0.11386263142981215,1.400661270847685,-96.02829569628382,-5.817598263291076,-4.828118933786316
sample_5.png,1,67.4295752253005,0.5754025939512191,0.16985555521892,0.01064201956409272,0.041389052690928074,5.255933419783489,1.1606729555627389,0.1805400349410265,0.11091555923191132,1.383905324484184,-91.27442605400066,-2.180403513076083,-3.8179863207856446
sample_6.png,1,69.54174722863361,0.5831375649356358,0.23665031211838694,0.007874471717221049,0.06599531344791704,3.438132899023915,1.434425949346924,0.23371285832835792,0.12212072733631711,1.4253888810492006,-93.1840968240714,-3.3084107434234267,-2.706663397910421
sample_8.png,1,65.88520298549335,0.5264298428377314,0.20557856815358683,0.00708946209258376,0.06285800142651168,3.5108809213996794,1.173550837883955,0.20451718584170864,0.1240488220943356,1.3889207961957715,-89.12898092626928,-0.2701771135369326,-0.7870350810498591
0.jpg,0,69.19878252035502,0.5662708608767346,0.1652303672087829,0.009579304187958273,0.05568956001441522,3.70724848200979,1.0073894045212266,0.15781853457476794,0.11610847214153754,1.365172304158866,-94.02103621848178,-4.7318472402934555,-5.026950473478145
1.jpg,0,69.4866778650778,0.5694371341900144,0.1651104436796448,0.009437222506649539,0.05702119682263904,3.6516347281457158,1.0149328316457638,0.15890717492076994,0.11649185952456943,1.372386127841806,-94.42348988228244,-5.245859781149836,-5.416589586340523
10.jpg,0,69.48065908365581,0.5567530663466844,0.16949366102431968,0.009923532329192459,0.05571477470371991,3.694334752726383,0.9795328012673002,0.16331167472982436,0.11686222538717901,1.3775393300822114,-94.7240830608193,-5.2781648763465,-5.180898286576207
11.jpg,0,69.64096555048924,0.5587078345218814,0.16602553437803147,0.00926402401406205,0.06007390703428046,3.474140049822995,0.9750684174810752,0.16140675350395267,0.11720147911825748,1.378948436544099,-94.82111781532195,-5.356637531725459,-5.305241547144242
12.jpg,0,69.2828492582991,0.5595998763547168,0.16830955491681782,0.00861076865837001,0.058308071581834806,3.5906582332945067,0.9858804895722562,0.16294944084891172,0.11740757633493314,1.3828173283029934,-94.622168525781,-5.199406509260302,-5.104854005157316
13.jpg,0,68.99296602056698,0.5565353755382996,0.16705915569519003,0.009597816304521972,0.056679515241820175,3.6665311219040895,0.9786808059501334,0.16268627313406822,0.11695923888916311,1.3853225018187842,-94.72769803299443,-5.244463325281142,-5.399846313051976
14.jpg,0,69.0395202605964,0.5610711251577853,0.16798859824711554,0.009550909327946458,0.05713383390824354,3.6610355639951275,0.9766498882817316,0.16489487224618332,0.11674914282929678,1.3874382175652145,-95.00091222213864,-5.545225960497947,-5.756836922855588
15.jpg,0,69.1180762758652,0.5637215362984311,0.16881007381362345,0.009687065560029616,0.05643686410443448,3.7186986666153627,0.972312141959134,0.16588867045343408,0.11658598818506033,1.386279297049435,-95.07945078204351,-5.574898385573188,-5.764825813612443
16.jpg,0,69.26753407265979,0.563220424283428,0.17010136827183447,0.010166220524926961,0.05580828828199162,3.7647047792640183,0.9777812403236247,0.1667175070588314,0.11711605403753404,1.383336514103205,-95.01568041629606,-5.4551047718830805,-5.575984928448123
17.jpg,0,69.02377175597142,0.5592185856353623,0.18195342837934303,0.013800875233954738,0.0521381213392033,4.033865970547555,0.9890574414265426,0.179138207554913,0.1179477098151436,1.3989281585080184,-95.21722240031164,-5.516683150552708,-5.293988288927432
18.jpg,0,68.84246313334128,0.5297571979912168,0.2555421141822967,0.04866883537516901,0.010653129618144498,22.281492796399576,1.0178196771601242,0.24845046712697982,0.1349722110367748,1.4821932037510528,-95.78309695891363,-5.628139523364196,-4.8792545663557
19.jpg,0,69.62824764107702,0.5290089619885903,0.2725656902682816,0.05310393411384949,0.00789346579608288,30.418703084401074,1.0316025161084592,0.26753587136803225,0.13413780199062686,1.4857759477059318,-95.7272226801348,-5.517815745244775,-4.839893658301594
2.jpg,0,68.12776296080129,0.5741231141079116,0.16753990960767356,0.008022578465785045,0.05566137006286813,3.702203516150404,1.0390028738456822,0.16579452690239985,0.1143948260984714,1.371835079178476,-95.72389023158838,-6.2722605061759715,-6.688873946512788
20.jpg,0,70.77410235863408,0.5267200927316891,0.2678620360113554,0.08008823246567182,0.012118512328706567,19.78447032114773,1.0734303746657734,0.2604438426979885,0.13768696456043183,1.4736714311553247,-96.06351930764222,-5.738160355924245,-5.399219486208423
21.jpg,0,71.90375060883896,0.5269685242162789,0.28282148120352957,0.0640119339982877,0.01149596870057917,23.786622317076585,1.146509148533077,0.2738016516537885,0.14596944017481495,1.4888365889349353,-96.55954822956154,-6.10230276123012,-5.328417896991343
22.jpg,0,73.33020558834039,0.5274729139320309,0.2611595869970158,0.0547609070362909,0.026064472136379323,9.487659048747847,1.2092827729782853,0.2553108506827379,0.14330403362801739,1.4706107605076608,-96.63833851746736,-5.682309132101794,-5.890690519395053
23.jpg,0,73.42193081363342,0.5303032469339086,0.2719031394666219,0.06457621756687708,0.021809778282736225,11.480946114811646,1.225798688005878,0.26622082123392804,0.14299991946387616,1.4702204858440888,-96.52447630603821,-6.086151295423576,-6.019880890126956
24.jpg,0,72.27425888063097,0.5217224978595257,0.2613337773253891,0.06082589438185316,0.025314910166117963,9.660702231309251,1.180710192373039,0.25499160144609523,0.13978188777015663,1.4705785358582406,-96.58722615806418,-6.175866133234608,-5.966499139919424
25.jpg,0,72.92532382479804,0.5225908824762605,0.2636604378648053,0.06217549097814746,0.026960605378168363,9.059289792678847,1.195244150306416,0.2592307227349288,0.13907478635419393,1.4663902479592592,-96.65455568372877,-6.102019728850298,-6.042868401901123
26.jpg,0,72.61940062485547,0.514013439661046,0.26093255417039757,0.06117302522654315,0.02688615582138138,9.213012190116679,1.1673624211833895,0.25189953640688023,0.14042577904726625,1.4750797316241975,-96.3412020985176,-5.839777534805564,-5.152955837301658
27.jpg,0,72.65605084995885,0.5155082590461546,0.26781356022629427,0.07347267950870048,0.021553253127103728,12.410616909598355,1.1618853250430126,0.2566410719129889,0.14394582473550335,1.4728636028431494,-96.22359451127286,-5.8706583571005195,-4.882901522671881
28.jpg,0,73.81432687980657,0.5177795879612752,0.2765640717275305,0.06993830263233497,0.021779880162687205,11.690505826422864,1.193486176057012,0.267882750659472,0.14403805199908906,1.4688320613317485,-96.30927965884462,-5.768404478009688,-5.047748134163607
29.jpg,0,73.74053839014721,0.5210732372690624,0.27625981110801623,0.041425069238036016,0.02055018020530184,12.673540341412885,1.187179654416271,0.26727793627194973,0.14384745484464903,1.4762388197493082,-96.09331264839979,-5.641232898755093,-4.834709140803332
3.jpg,0,69.00790881369261,0.5730741029479998,0.16887533316454384,0.010097395541372662,0.057290137252707034,3.692539802994447,1.0365754725876852,0.16511979993939987,0.11693554027345965,1.3777839228023152,-95.76351303216292,-6.127850404577675,-6.222554812606574
4.jpg,0,68.89678311054595,0.5650830364778792,0.16282300947281347,0.007447335913930631,0.05755185919416293,3.560436804789899,0.9997516592536267,0.15773677284629803,0.11417960504804983,1.3595092380309337,-95.68374686854665,-6.207156084638908,-6.158014673793878
5.jpg,0,68.61925580495115,0.5657337052035154,0.16711441891923562,0.008665566465195156,0.05666199660876092,3.649147971122646,0.9780503427718931,0.16307737427064956,0.11505247819423692,1.3752108326153958,-95.63623630666692,-6.084885784863596,-6.223018913616375
59.jpg,0,68.6229855988609,0.5720347477559151,0.15624492020458242,0.006853707328034743,0.07056339157458386,2.875314226386799,0.9613133520617488,0.15605983920798067,0.1144248913533174,1.3905404279432085,-93.44605420362485,-3.516122314029707,-3.2366530423839914
6.jpg,0,68.56864394291243,0.5643348610053243,0.16606718133808412,0.008110519203137899,0.05703428293210032,3.67908239582144,0.9974249024903491,0.15983825531854065,0.11732719773080538,1.3808072323976726,-95.32621447083523,-5.52083780215764,-5.36118271863208
60.jpg,0,68.33598282187894,0.5735325121238795,0.15620102304682457,0.006004516756091008,0.0690546476220453,2.964362251143221,0.9382392678356867,0.15406773931947182,0.11424304630175341,1.3890809675949243,-93.45822629676124,-3.4101429393758433,-2.776512203719106
61.jpg,0,67.33564632306235,0.5710046940638391,0.15789011074383913,0.0026485776307285996,0.07043171035483556,2.8565134518397364,0.9344396986858214,0.15429140704300887,0.10912539675851156,1.382594125542112,-93.29743886262263,-3.3852519018955185,-2.514766046260976
62.jpg,0,66.90979878143017,0.569280422030709,0.15897578352898678,0.003928566507757242,0.06910413390082991,2.8993966679106977,0.9213876145092206,0.15634841771715724,0.10915300609810205,1.3835427721620084,-93.41224644768242,-3.3889689406670755,-2.5387055141797705
63.jpg,0,67.83718456844151,0.572603532792744,0.15764983241402214,0.005976355988827206,0.07170176033300579,2.824589276177708,0.9429219936860691,0.1537374789955818,0.11108469617130122,1.3865371747490842,-92.90442486531491,-3.076986346857637,-2.3639806123285405
64.jpg,0,67.86086317159152,0.5712984804457857,0.15769092040568916,0.006026030955776814,0.0711230803971767,2.8473347846777584,0.9383822342817346,0.15427243901875498,0.11104993032666281,1.3866257672363442,-93.00931159720307,-3.1027110063168526,-2.4482918142309997
65.jpg,0,67.66742091943084,0.5699052419259163,0.15650173310025314,0.006481270295857852,0.07152777327160667,2.8338232139056934,0.9369905199423982,0.1536632507474339,0.11093858771451727,1.386408919093445,-93.03579040106868,-3.0924738302288866,-2.4689936789014975
66.jpg,0,68.10385864603279,0.5716183986947859,0.15688339417273162,0.0062758970343449304,0.07173740592339331,2.8590036645329047,0.9456731672959415,0.15641908855047199,0.11353726938623308,1.3892441150113115,-93.10059652397395,-3.175630969850733,-2.763041740267453
67.jpg,0,67.99681697234327,0.5708498572965915,0.15594020091766492,0.00576655807050473,0.07166672775952439,2.8661522034011764,0.9472775593831897,0.15648166246032966,0.11341592410660363,1.3883518776492068,-93.26896116618515,-3.2748969864057162,-2.9579423317281077
68.jpg,0,68.23038129866435,0.5720292218680716,0.15587024823241283,0.0060073951350644245,0.07188897540085452,2.857556112160427,0.9411790226409839,0.15593244661150796,0.1150940829082077,1.39678775363759,-93.19778329216382,-3.093419980029013,-2.7997530580939634
69.jpg,0,68.27099652315329,0.5654943298681394,0.15680668950338247,0.005459312016061317,0.07065279654854176,2.8769085103828376,0.9352157659997532,0.15725342226224626,0.11413399518264054,1.3912593522791157,-93.52050618446435,-3.3670806024747515,-3.1441484390899683
7.jpg,0,68.47389481120426,0.5624615662143195,0.16703533609129106,0.009817568395808142,0.054636383767660265,3.815464602250116,0.97987478385863,0.16186904779427655,0.11700157574544683,1.3799733777518475,-95.24560310312988,-5.49314237571179,-5.610048182258889
70.jpg,0,67.90859165376726,0.5696132451695565,0.1568909638147568,0.0034099938412786835,0.06959604110903007,2.89750746972339,0.9146277993711779,0.15576825341926276,0.11433703579308024,1.392441963132243,-93.5844987709992,-3.286750555591464,-2.85072457609342
71.jpg,0,67.73353470300638,0.569348683891193,0.1598778281595446,0.002568952776860532,0.06561061170588253,3.028881114846927,0.8958556577837457,0.1600954921328876,0.11385354554134454,1.3968879673061878,-93.77842497106602,-3.1906599848358765,-2.8874789161396373
72.jpg,0,67.64112071423472,0.5674810873847242,0.15564465910219516,0.0034803718041802475,0.0690194214427135,2.9104850005590626,0.9108212762465501,0.15557418069887038,0.11453291709786698,1.3926326044636965,-93.77921010855354,-3.404675812605967,-3.115152474641879
73.jpg,0,68.11185641608454,0.5689199423353023,0.15551716324559742,0.00437543876780612,0.07076253407203725,2.8449762339779463,0.9222278463224085,0.15524506583897937,0.11386423868526199,1.3909035808870054,-93.68684906704621,-3.4099474558144007,-3.0254464912732484
74.jpg,0,68.05622455010153,0.5663650105571134,0.15493234298931566,0.005721346469679297,0.07056036310461497,2.855545250528215,0.9148840412899906,0.1543719686496309,0.1134787036021995,1.3843804159076578,-93.78861317165367,-3.501510932521534,-3.0967037032852245
75.jpg,0,67.95699373813338,0.5655736089340491,0.1561758638122741,0.005613486073134476,0.07123428907577609,2.8616879281944287,0.9421003994709654,0.1552528220091589,0.11434074764244026,1.390132924503087,-93.62195965362828,-3.4316597962155875,-2.9098741646496196
76.jpg,0,67.98093917860629,0.5677451578006031,0.15634976203594436,0.005059088421062505,0.07197228303595715,2.784134453109746,0.9429915835063462,0.15511892441664898,0.11362963615397255,1.387581076739777,-93.6289129915468,-3.4994308788090187,-3.1043900690779265
77.jpg,0,68.07700079435033,0.5627122929320127,0.15807726216992807,0.005242129739464161,0.06709091578005968,2.9711139823869916,0.9439868824927808,0.15718043491377323,0.1131077823101282,1.3836035676660419,-93.99518223844163,-3.8741949235632847,-3.6534742271117997
78.jpg,0,68.14350479504809,0.5647644916999632,0.15968679300531535,0.004881599012363967,0.06749855147614552,2.9735122395247346,0.9457687020825991,0.1596018536982635,0.11276032779341992,1.386233936020111,-94.10603882130991,-4.067666486615478,-3.9471488559379955
8.jpg,0,68.87221837115369,0.5615255705814497,0.16587920287965707,0.010337367701517627,0.05499569350180175,3.774743852289725,0.9923790989046074,0.161703171595965,0.11636905197987972,1.3778803914949027,-94.97543814538305,-5.385866873842605,-5.632849141308046
9.jpg,0,68.97671825896505,0.5621588256243244,0.1688107586679882,0.011428248767370648,0.053956730168539496,3.85613651019502,0.9780380863324558,0.16449742613062387,0.11776654760934842,1.383142293702534,-95.05735810308327,-5.336453909238708,-5.493342776062091
butler.png,0,54.757092907590874,0.5766593599315626,0.14441320892559878,0.24741741738013007,0.08901134531770288,2.271176202874575,0.8827377273488888,0.14679180173095754,0.13140758436486494,1.4731877668262388,-91.92263531398524,-1.0606620832789047,-2.989040433809358
sample_10.png,0,68.76079579867384,0.6055254321358514,0.17572407734175627,0.002625736657110662,0.09060374248052944,2.4472341509640665,0.9621726601414144,0.17403197789074323,0.12474099300966784,1.4346950815139365,-89.84824295200721,0.4398997995956034,0.09569211235428045
sample_11.png,0,69.78081184912149,0.5960659815746867,0.1973136636901029,0.0027445004388336634,0.047232369507389974,4.642238375819094,1.137719327059787,0.19571249283263828,0.12490488595430393,1.4205146167334648,-87.49605938411923,2.6601046397767876,2.784701912143288
sample_12.png,0,66.20453254954838,0.5895675522710241,0.1522583428984271,0.012616308843181163,0.07252158434988999,2.962520431338983,1.1715414755470188,0.15090221261633643,0.10521823723940704,1.3738712978772416,-88.76526124623709,1.1111385381528707,2.274360130624347
sample_13.png,0,67.43591127578776,0.42361415658458124,0.15269191128813153,0.23526211367244573,0.04734019083060448,4.426621301375226,1.0528808289588691,0.15564918362561073,0.11970968819592243,1.4007736530073682,-84.87299042256257,5.395934976399109,5.518370291602348
sample_14.png,0,65.88206712330705,0.551424949340583,0.15795264805698142,0.1392321112586345,0.04959099743981553,3.9732266791197146,1.0042232041570878,0.15747995547395213,0.11652581448833094,1.439402280753162,-87.71550485131515,2.4769904537676983,2.438463450601227
sample_15.png,0,67.12120829835736,0.6151511657800406,0.20322748204579677,0.003681674474430583,0.10177378517838892,2.2715018020375117,1.308189947327392,0.19654239549209734,0.12144520873248241,1.4264670944817062,-88.56969004213116,1.4993846829413822,1.5756852974353346
sample_16.png,0,62.960941474595494,0.6100932531061097,0.18534418993947527,0.03003412744315798,0.0817225146914908,2.6878024829351332,1.0825025965031303,0.19297744035216863,0.17462702351045098,1.5387356027888133,-82.90572970448886,5.678589824699577,0.7482941889398782
sample_17.png,0,69.98562389484138,0.4752966221381094,0.1545599854105154,0.17461361573745432,0.0652811298326127,3.393390432842534,1.145208962825032,0.13648315242320053,0.10502846825612026,1.2984957626686748,-94.63167472523322,-5.172357116350803,-4.297002342440068
sample_18.png,0,69.14299842263895,0.43009059577658787,0.13242345749493917,0.21603955030131955,0.046604368377833466,4.102285519867639,1.2958622126716817,0.13399674090761546,0.11045277633830104,1.3706531603681151,-92.53218491870663,-3.214671627886409,-2.923720188912171
sample_19.png,0,61.80483972296072,0.4382420741540348,0.12159718301647289,0.29254166233510137,0.035351000872421004,4.861972426548273,1.0821953262518693,0.12446510263762646,0.10844794137306715,1.4056557366528928,-99.08043999505203,-8.895632794441694,-9.178134203176212
sample_2.png,0,98.43214545405169,0.4663382193516309,0.1772330349121833,0.02284267693411459,0.052637730815600296,4.1334119043007505,1.0774172446329513,0.170780988194722,0.14420459436342267,1.4089661634653217,-89.50867376925633,-1.7096317893696398,-3.351980216177915
sample_20.png,0,66.8603877677777,0.47759830589038776,0.1333105203417119,0.013452934798685532,0.05278910127954306,3.5506171640573587,1.1837594928274866,0.14266937712993333,0.11981505373868358,1.433837128295171,-93.62698236569702,-3.0859096217952335,-3.7976710114986245
sample_21.png,0,66.72985963134259,0.44665326991488985,0.1309953609267652,0.5644506294800826,0.030417591118721762,7.352638528522011,0.996795777173598,0.13144099045245405,0.11374707552064062,1.3679102692375797,-91.13575551243773,-2.0656410902260465,-2.026680511726657
sample_22.png,0,63.79829783672789,0.45094579155530784,0.2220814728887166,0.3761139350633085,0.05861094455089912,3.3912981954095214,1.0500340234304635,0.21478486644596712,0.10631381456988558,1.4786812052696268,-90.40697793272719,0.7820089788938565,1.9766506497072378
sample_23.png,0,68.27678604495497,0.5299931110879943,0.11100971322927178,0.2068965008152361,0.03131228664251775,6.111115786849227,1.0759869401203697,0.10803383150443625,0.10936110694220098,1.3326157962652538,-85.73242631327378,3.90609655683973,4.389875798496689
sample_24.png,0,67.96554101694113,0.5808404279638575,0.1446509395230835,0.18326223920631254,0.07984993614577068,2.479076507820979,1.2015264618307215,0.14574589329802995,0.1088576089991658,1.39441912857047,-88.58489919557768,1.418191644393995,1.0952304113277276
sample_25.png,0,73.48399218052182,0.5854261017423421,0.17130937812743718,0.008320029447142784,0.08262161579108751,2.7723718173689083,1.0727483662919708,0.16970806916831802,0.12740497933403896,1.3959523439066912,-91.79920378288028,-1.3750742489971772,-1.610008098627704
sample_26.png,0,70.80728723553571,0.6249251535734013,0.12674847415060464,0.006830258852454664,0.06023563963315191,3.6229478662888885,1.264173760569327,0.14054007955935024,0.1354898718454217,1.4542706057621737,-93.03280757576958,-0.3403098424633212,-0.24570245926068168
sample_27.png,0,66.40878069533287,0.5761036711815959,0.20610585343185905,0.04667390401662087,0.08295929373505304,2.7183329805009553,1.3780276471489772,0.20263920829236756,0.12856268171419796,1.3917367962717748,-90.57419585671431,-0.5563363881155697,-0.8148490855073512
sample_28.png,0,69.00601949740944,0.5582899153850638,0.15020998769236216,0.003963068050966775,0.08915552904825856,2.340898165951355,0.9126380067798927,0.14377408463118824,0.11615427858973851,1.4250414387598058,-91.40715529963157,-1.6075180685061428,-1.1821516039106585
